date,time,id,line,longitude,latitude,speed
10-03-2014,00:00:10,C30011,0,-43.348236,-22.951017,0.0
10-03-2014,00:01:10,C30011,0,-43.348236,-22.951017,0.0
10-03-2014,00:02:10,C30011,0,-43.348236,-22.951017,0.0
10-03-2014,00:03:10,C30011,0,-43.348236,-22.951017,0.0
10-03-2014,00:04:10,C30011,0,-43.348236,-22.951017,0.0
10-03-2014,00:05:10,C30011,0,-43.347847,-22.951847,0.0
10-03-2014,00:06:10,C30011,0,-43.347847,-22.951847,0.0
10-03-2014,00:06:30,C30011,0,-43.348007,-22.952141,0.0
10-03-2014,00:08:00,C30011,0,-43.348396,-22.951275,0.0
10-03-2014,00:09:00,C30011,0,-43.348396,-22.951275,0.0
10-03-2014,00:10:00,C30011,0,-43.348396,-22.951275,0.0
10-03-2014,00:11:00,C30011,0,-43.348396,-22.951275,0.0
10-03-2014,00:12:00,C30011,0,-43.348396,-22.951275,0.0
10-03-2014,00:13:00,C30011,0,-43.348396,-22.951275,0.0
10-03-2014,00:14:00,C30011,0,-43.348396,-22.951275,0.0
10-03-2014,00:15:00,C30011,0,-43.348396,-22.951275,0.0
10-03-2014,00:16:00,C30011,0,-43.348396,-22.951275,0.0
10-03-2014,00:17:00,C30011,0,-43.348396,-22.951275,0.0
10-03-2014,00:18:00,C30011,0,-43.348396,-22.951275,0.0
10-03-2014,00:19:00,C30011,0,-43.348396,-22.951275,0.0
10-03-2014,00:20:00,C30011,0,-43.348396,-22.951275,0.0
10-03-2014,00:21:00,C30011,0,-43.348396,-22.951275,0.0
10-03-2014,00:22:00,C30011,0,-43.348396,-22.951275,0.0
10-03-2014,00:23:00,C30011,0,-43.348396,-22.951275,0.0
10-03-2014,00:24:00,C30011,0,-43.348396,-22.951275,0.0
10-03-2014,00:25:00,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:26:00,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:27:00,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:28:00,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:29:00,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:30:00,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:30:59,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:31:59,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:32:59,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:33:59,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:34:59,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:35:59,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:36:29,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:37:59,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:38:59,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:39:59,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:41:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:41:59,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:43:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:44:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:45:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:46:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:47:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:48:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:49:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:50:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:51:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:52:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:53:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:54:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:55:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:56:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:57:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:58:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,00:59:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:00:00,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:01:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:02:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:03:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:04:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:05:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:07:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:08:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:09:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:10:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:11:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:12:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:13:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:14:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:15:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:16:08,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:17:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:18:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:19:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:20:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:21:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:24:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:25:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:26:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:27:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:28:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:29:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:30:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:31:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:32:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:33:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:34:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:35:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:36:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:37:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:38:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:39:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:40:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:41:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:42:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:43:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:44:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:45:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:46:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:47:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:48:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:49:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:50:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:51:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:52:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:53:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:54:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:55:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:56:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:57:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:58:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,01:59:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:00:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:01:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:02:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:03:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:04:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:05:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:06:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:08:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:09:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:10:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:11:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:12:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:13:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:14:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:15:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:16:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:17:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:18:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:19:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:19:39,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:21:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:22:59,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:25:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:26:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:27:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:28:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:29:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:30:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:31:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:32:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:33:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:34:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:35:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:36:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:37:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:38:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:39:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:40:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:41:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:42:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:43:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:44:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:45:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:46:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:47:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:48:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:49:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:50:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:51:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:52:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:53:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:54:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:55:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:56:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:57:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,02:58:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:00:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:01:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:02:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:03:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:04:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:05:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:06:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:07:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:09:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:10:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:11:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:12:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:13:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:15:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:16:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:17:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:18:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:19:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:20:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:21:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:22:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:23:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:24:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:26:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:27:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:28:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:29:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:30:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:30:40,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:33:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:34:09,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:35:10,C30011,0,-43.34832,-22.951254,0.0
10-03-2014,03:36:09,C30011,0,-43.348415,-22.950756,9.0
10-03-2014,03:37:12,C30011,0,-43.348454,-22.950783,0.0
10-03-2014,03:38:12,C30011,0,-43.348454,-22.950783,0.0
10-03-2014,03:39:12,C30011,0,-43.348454,-22.950783,0.0
10-03-2014,03:40:12,C30011,0,-43.348454,-22.950783,0.0
10-03-2014,03:41:12,C30011,0,-43.348454,-22.950783,0.0
10-03-2014,03:42:11,C30011,0,-43.348454,-22.950783,0.0
10-03-2014,03:44:11,C30011,0,-43.348454,-22.950783,0.0
10-03-2014,03:45:11,C30011,0,-43.348454,-22.950783,0.0
10-03-2014,03:46:11,C30011,0,-43.348454,-22.950783,0.0
10-03-2014,03:47:11,C30011,0,-43.34832,-22.949223,34.0
10-03-2014,03:48:12,C30011,0,-43.345997,-22.943808,38.0
10-03-2014,03:49:12,C30011,0,-43.34428,-22.939091,43.0
10-03-2014,03:50:12,C30011,0,-43.350792,-22.93714,51.0
10-03-2014,03:52:42,C30011,0,-43.360287,-22.924875,53.0
10-03-2014,03:54:12,C30011,0,-43.361599,-22.916525,18.0
10-03-2014,03:56:12,C30011,0,-43.361416,-22.915918,0.0
10-03-2014,03:58:12,C30011,0,-43.361416,-22.915918,0.0
10-03-2014,03:59:12,C30011,0,-43.361416,-22.915918,0.0
10-03-2014,03:59:42,C30011,0,-43.361416,-22.915918,0.0
10-03-2014,04:01:12,C30011,0,-43.361416,-22.915918,0.0
10-03-2014,04:02:12,C30011,0,-43.360989,-22.914726,14.0
10-03-2014,04:03:12,C30011,0,-43.361183,-22.9177,13.0
10-03-2014,04:03:42,C30011,0,-43.360313,-22.920542,47.0
10-03-2014,04:05:12,C30011,0,-43.359768,-22.927429,29.0
10-03-2014,04:06:12,C30011,0,-43.354771,-22.928797,42.0
10-03-2014,04:07:12,C30011,0,-43.352406,-22.935585,37.0
10-03-2014,04:08:02,C30011,0,-43.351212,-22.936874,47.0
10-03-2014,04:08:42,C30011,0,-43.3493,-22.938667,0.0
10-03-2014,04:10:12,C30011,0,-43.343697,-22.940435,19.0
10-03-2014,04:11:12,C30011,0,-43.346466,-22.944958,51.0
10-03-2014,04:13:12,C30011,0,-43.352745,-22.952669,47.0
10-03-2014,04:14:12,C30011,0,-43.355946,-22.953432,35.0
10-03-2014,04:15:12,C30011,0,-43.357082,-22.957483,32.0
10-03-2014,04:17:13,C30011,0,-43.357361,-22.963659,0.0
10-03-2014,04:18:12,C30011,0,-43.357273,-22.96537,46.0
10-03-2014,04:19:12,C30011,0,-43.362919,-22.972614,69.0
10-03-2014,04:20:12,C30011,0,-43.366009,-22.980782,66.0
10-03-2014,04:21:12,C30011,0,-43.366146,-22.990391,70.0
10-03-2014,04:23:12,C30011,0,-43.364643,-23.001999,40.0
10-03-2014,04:25:12,C30011,0,-43.365364,-23.001226,0.0
10-03-2014,04:26:12,C30011,0,-43.365364,-23.001226,0.0
10-03-2014,04:27:12,C30011,0,-43.365364,-23.001226,0.0
10-03-2014,04:28:12,C30011,0,-43.366352,-23.001213,0.0
10-03-2014,04:29:13,C30011,0,-43.367985,-23.001488,10.0
10-03-2014,04:30:12,C30011,0,-43.362877,-22.999819,47.0
10-03-2014,04:31:12,C30011,0,-43.365501,-22.992247,60.0
10-03-2014,04:31:42,C30011,0,-43.365414,-22.98772,65.0
10-03-2014,04:33:12,C30011,0,-43.364681,-22.978092,63.0
10-03-2014,04:35:12,C30011,0,-43.356945,-22.964251,56.0
10-03-2014,04:36:13,C30011,0,-43.357159,-22.961361,22.0
10-03-2014,04:36:43,C30011,0,-43.357273,-22.959276,41.0
10-03-2014,04:38:13,C30011,0,-43.354584,-22.952925,30.0
10-03-2014,04:39:13,C30011,0,-43.351757,-22.952642,46.0
10-03-2014,04:40:12,C30011,0,-43.349537,-22.951601,0.0
10-03-2014,04:42:13,C30011,0,-43.346222,-22.944393,11.0
10-03-2014,04:42:43,C30011,0,-43.344254,-22.941341,49.0
10-03-2014,04:43:43,C30011,0,-43.346756,-22.938524,52.0
10-03-2014,04:45:13,C30011,0,-43.351768,-22.936222,15.0
10-03-2014,04:46:13,C30011,0,-43.353443,-22.930941,51.0
10-03-2014,04:47:12,C30011,0,-43.355942,-22.926756,44.0
10-03-2014,04:49:12,C30011,0,-43.360683,-22.922405,8.0
10-03-2014,04:50:12,C30011,0,-43.360859,-22.918379,50.0
10-03-2014,04:51:12,C30011,0,-43.361023,-22.915335,7.0
10-03-2014,04:52:12,C30011,0,-43.361374,-22.915819,0.0
10-03-2014,04:53:13,C30011,0,-43.361374,-22.915819,0.0
10-03-2014,04:54:13,C30011,0,-43.361374,-22.915819,0.0
10-03-2014,04:55:13,C30011,0,-43.361374,-22.915819,0.0
10-03-2014,04:56:13,C30011,0,-43.361404,-22.916025,6.0
10-03-2014,04:56:43,C30011,0,-43.361404,-22.916025,0.0
10-03-2014,04:58:13,C30011,0,-43.361404,-22.916025,0.0
10-03-2014,04:59:13,C30011,0,-43.361404,-22.916025,0.0
10-03-2014,05:00:13,C30011,0,-43.361404,-22.916025,0.0
10-03-2014,05:01:13,C30011,0,-43.361404,-22.916025,0.0
10-03-2014,05:02:13,C30011,0,-43.361404,-22.916025,0.0
10-03-2014,05:03:13,C30011,0,-43.361404,-22.916025,0.0
10-03-2014,05:04:03,C30011,0,-43.361408,-22.916136,5.0
10-03-2014,05:05:13,C30011,0,-43.360695,-22.914883,0.0
10-03-2014,05:06:13,C30011,0,-43.360695,-22.914883,0.0
10-03-2014,05:07:13,C30011,0,-43.362186,-22.916445,0.0
10-03-2014,05:08:13,C30011,0,-43.362186,-22.916445,0.0
10-03-2014,05:09:13,C30011,0,-43.361248,-22.917557,0.0
10-03-2014,05:11:13,C30011,0,-43.35957,-22.924984,17.0
10-03-2014,05:12:13,C30011,0,-43.358452,-22.927864,14.0
10-03-2014,05:13:13,C30011,0,-43.354015,-22.929146,35.0
10-03-2014,05:14:13,C30011,0,-43.353027,-22.932421,2.0
10-03-2014,05:16:13,C30011,0,-43.35033,-22.937651,31.0
10-03-2014,05:18:13,C30011,0,-43.343967,-22.940741,27.0
10-03-2014,05:20:13,C30011,0,-43.348473,-22.949602,41.0
10-03-2014,05:21:13,C30011,0,-43.35022,-22.951756,16.0
10-03-2014,05:22:23,C30011,0,-43.355091,-22.953144,0.0
10-03-2014,05:24:13,C30011,0,-43.357616,-22.959785,60.0
10-03-2014,05:25:13,C30011,0,-43.357342,-22.963566,0.0
10-03-2014,05:27:13,C30011,0,-43.364017,-22.974186,67.0
10-03-2014,05:28:13,C30011,0,-43.366066,-22.983412,55.0
10-03-2014,05:29:13,C30011,0,-43.366123,-22.989176,70.0
10-03-2014,05:30:13,C30011,0,-43.366188,-22.995295,64.0
10-03-2014,05:31:13,C30011,0,-43.367229,-23.002254,43.0
10-03-2014,05:32:13,C30011,0,-43.364517,-23.001326,8.0
10-03-2014,05:32:43,C30011,0,-43.36541,-23.001268,0.0
10-03-2014,05:35:13,C30011,0,-43.36541,-23.001268,0.0
10-03-2014,05:36:13,C30011,0,-43.365833,-23.001331,10.0
10-03-2014,05:37:13,C30011,0,-43.366192,-23.001032,0.0
10-03-2014,05:38:13,C30011,0,-43.366192,-23.001032,0.0
10-03-2014,05:39:13,C30011,0,-43.366917,-23.001339,26.0
10-03-2014,05:40:07,C30011,0,-43.364693,-23.00205,67.0
10-03-2014,05:41:07,C30011,0,-43.365559,-22.994287,57.0
10-03-2014,05:42:07,C30011,0,-43.365372,-22.985884,60.0
10-03-2014,05:43:08,C30011,0,-43.365307,-22.979567,72.0
10-03-2014,05:44:08,C30011,0,-43.360184,-22.970499,65.0
10-03-2014,05:45:08,C30011,0,-43.356991,-22.962429,18.0
10-03-2014,05:46:08,C30011,0,-43.356628,-22.95771,40.0
10-03-2014,05:47:08,C30011,0,-43.354778,-22.953964,0.0
10-03-2014,05:48:08,C30011,0,-43.352032,-22.952662,21.0
10-03-2014,05:49:08,C30011,0,-43.349686,-22.951653,0.0
10-03-2014,05:50:08,C30011,0,-43.349556,-22.951588,0.0
10-03-2014,05:51:08,C30011,0,-43.348484,-22.949896,11.0
10-03-2014,05:52:08,C30011,0,-43.347881,-22.947697,52.0
10-03-2014,05:53:08,C30011,0,-43.344715,-22.941824,3.0
10-03-2014,05:54:08,C30011,0,-43.348228,-22.938421,54.0
10-03-2014,05:55:08,C30011,0,-43.351528,-22.936474,0.0
10-03-2014,05:56:08,C30011,0,-43.352551,-22.933441,7.0
10-03-2014,05:57:08,C30011,0,-43.353859,-22.929173,35.0
10-03-2014,05:58:08,C30011,0,-43.353931,-22.92906,0.0
10-03-2014,05:59:08,C30011,0,-43.355598,-22.927889,36.0
10-03-2014,06:00:18,C30011,0,-43.361225,-22.924513,19.0
10-03-2014,06:01:18,C30011,0,-43.360752,-22.922401,0.0
10-03-2014,06:02:18,C30011,0,-43.360668,-22.918764,41.0
10-03-2014,06:03:18,C30011,0,-43.360813,-22.915874,22.0
10-03-2014,06:04:18,C30011,0,-43.360764,-22.91526,0.0
10-03-2014,06:05:18,C30011,0,-43.360771,-22.915245,0.0
10-03-2014,06:06:18,C30011,0,-43.361435,-22.915976,0.0
10-03-2014,06:07:18,C30011,0,-43.361435,-22.915976,0.0
10-03-2014,06:08:18,C30011,0,-43.361435,-22.915976,0.0
10-03-2014,06:09:18,C30011,0,-43.361435,-22.915976,0.0
10-03-2014,06:10:18,C30011,0,-43.361435,-22.915976,0.0
10-03-2014,06:11:18,C30011,0,-43.36068,-22.915014,0.0
10-03-2014,06:12:18,C30011,0,-43.360676,-22.914808,12.0
10-03-2014,06:13:18,C30011,0,-43.361687,-22.915545,0.0
10-03-2014,06:14:18,C30011,0,-43.361774,-22.915648,0.0
10-03-2014,06:16:18,C30011,0,-43.362091,-22.916105,9.0
10-03-2014,06:17:18,C30011,0,-43.361519,-22.916983,5.0
10-03-2014,06:18:48,C30011,0,-43.360256,-22.92021,37.0
10-03-2014,06:19:48,C30011,0,-43.361534,-22.92384,0.0
10-03-2014,06:22:18,C30011,0,-43.359657,-22.927441,29.0
10-03-2014,06:23:19,C30011,0,-43.357361,-22.928194,16.0
10-03-2014,06:24:18,C30011,0,-43.356697,-22.928394,0.0
10-03-2014,06:25:09,C30011,0,-43.355095,-22.928764,10.0
10-03-2014,06:26:19,C30011,0,-43.353035,-22.932373,25.0
10-03-2014,06:27:19,C30011,0,-43.352543,-22.934547,0.0
10-03-2014,06:28:19,C30011,0,-43.352482,-22.935432,14.0
10-03-2014,06:29:19,C30011,0,-43.350765,-22.937265,0.0
10-03-2014,06:30:19,C30011,0,-43.348499,-22.938484,24.0
10-03-2014,06:31:19,C30011,0,-43.346851,-22.938589,10.0
10-03-2014,06:32:19,C30011,0,-43.34409,-22.939438,0.0
10-03-2014,06:32:49,C30011,0,-43.343777,-22.939804,23.0
10-03-2014,06:34:19,C30011,0,-43.345932,-22.943533,45.0
10-03-2014,06:35:19,C30011,0,-43.347969,-22.947771,29.0
10-03-2014,06:36:19,C30011,0,-43.348564,-22.94989,33.0
10-03-2014,06:37:19,C30011,0,-43.352432,-22.952684,43.0
10-03-2014,06:38:19,C30011,0,-43.355095,-22.953157,0.0
10-03-2014,06:39:19,C30011,0,-43.35733,-22.95385,14.0
10-03-2014,06:40:09,C30011,0,-43.356991,-22.957785,36.0
10-03-2014,06:41:09,C30011,0,-43.357262,-22.962528,21.0
10-03-2014,06:42:09,C30011,0,-43.357353,-22.963434,0.0
10-03-2014,06:43:09,C30011,0,-43.357361,-22.963615,0.0
10-03-2014,06:44:09,C30011,0,-43.357368,-22.966398,59.0
10-03-2014,06:45:09,C30011,0,-43.361759,-22.971273,51.0
10-03-2014,06:46:09,C30011,0,-43.365997,-22.979918,55.0
10-03-2014,06:47:09,C30011,0,-43.366108,-22.984858,33.0
10-03-2014,06:48:09,C30011,0,-43.366123,-22.987978,7.0
10-03-2014,06:48:39,C30011,0,-43.36618,-22.991253,58.0
10-03-2014,06:50:09,C30011,0,-43.366146,-22.995726,52.0
10-03-2014,06:51:09,C30011,0,-43.36784,-23.00176,21.0
10-03-2014,06:52:19,C30011,0,-43.36515,-23.001278,10.0
10-03-2014,06:53:18,C30011,0,-43.365208,-23.001282,0.0
10-03-2014,06:54:18,C30011,0,-43.365322,-23.00132,0.0
10-03-2014,06:56:18,C30011,0,-43.365322,-23.00132,0.0
10-03-2014,06:58:18,C30011,0,-43.365894,-23.002867,45.0
10-03-2014,06:59:18,C30011,0,-43.365074,-22.997602,67.0
10-03-2014,07:00:18,C30011,0,-43.365421,-22.989437,73.0
10-03-2014,07:00:48,C30011,0,-43.365292,-22.984804,40.0
10-03-2014,07:02:18,C30011,0,-43.365326,-22.980501,59.0
10-03-2014,07:03:18,C30011,0,-43.361378,-22.971828,63.0
10-03-2014,07:04:18,C30011,0,-43.356964,-22.963972,58.0
10-03-2014,07:05:18,C30011,0,-43.357037,-22.962221,0.0
10-03-2014,07:06:18,C30011,0,-43.357056,-22.962124,5.0
10-03-2014,07:07:18,C30011,0,-43.355621,-22.955931,66.0
10-03-2014,07:08:18,C30011,0,-43.354897,-22.953157,5.0
10-03-2014,07:09:18,C30011,0,-43.352318,-22.952696,33.0
10-03-2014,07:10:18,C30011,0,-43.348728,-22.950583,34.0
10-03-2014,07:11:18,C30011,0,-43.348125,-22.948736,12.0
10-03-2014,07:12:18,C30011,0,-43.346191,-22.944223,16.0
10-03-2014,07:13:18,C30011,0,-43.344574,-22.941776,15.0
